Unnamed: 0,제목,날짜,본문
669,구글 노동조합 결성…빅테크 기업 최초,2021.01.05.,"알파벳 노조 측은 이날 “북미의 모든 직원과 계약직 근로자가 가입할 수 있다”며 “보상이나 구글의 작업에 대한 윤리적 문제 등 각종 이슈에 나설... 그러면서 “그들은 미국 국방부에서 사용할 인공지능(AI) 기술을 개발했고, 증오단체 광고로 수익을 얻었다. 유색인종 유지와 관련해 의미 있는 변화를..."
670,"정부, '디지털 뉴딜' 지난해 1조6000억원 투입, 4만9000명 일자리 찾았다",2021.01.05.,"디지털 뉴딜의 성공적 추진을 위해, ICT 규제 샌드박스를 통한 지속적인 규제 개선에 나섰고 AI 윤리기준을 마련하고, 공인전자서명제도를 폐지했다. 정부의 이 같은 노력을 통해 우리나라의 '정부 인공지능 준비지수'가 172개국 중 7위(영국 옥스퍼드 인사이츠 조사)를 차지하는 등 긍정적인 평가를..."
671,꿈이 `건물주`라는 채팅 로봇…인간에게서 편견 배웠다 [이지효의 플러스 PIC...,2021.01.05.,"이재웅 전 쏘카 대표는 ""AI 윤리 문제는 우리 사회가 합의할 중요한 문제""라며, ""기술적 측면에서는 진일보지만 지금은 서비스를 중단해야 한다""고 지적하기도 했죠. 매년 그해의 산업 트렌드를 제시하는 CES에서도, 인공지능을 활용한 로봇은 물론 가상인간까지도 화두로 떠오른 상황인데요. 전문가들은..."
673,<오후여담>‘사만다’와 ‘이루다’,2021.01.13.,"이번 이루다 사태를 두고 일각에서는 인공지능 윤리문제를 탓하는 목소리도 있다. 그러나 그 전에 인간의 이기심과 탐욕, 윤리의식 부재에서 비롯된 측면이 더 크다. 이로 인해 새로운 규제로 AI 산업 전체의 성장을 가로막는 우를 범하진 않을까 우려스럽다. 소통과 공감 부재 사회에서 AI 챗봇 등장은 인간과..."
674,"‘이루다’ 개발사, ‘깃허브’ 유출 인정…“조사 성실히 임하겠다”",2021.01.13.,"스캐터랩은 “이번 사안으로 인해 인공지능 산업계에 계신 여러 동료 기업들, 연구자분들, 파트너들께도 누를 끼치지 않기를 바란다”며 “AI 윤리에 관한 사회적 합의에 부합할 수 있도록 노력하겠다”고 했다. 스캐터랩은 연애 분석 앱 ‘연애의 과학’으로 이용자들의 카카오톡 데이터를 수집해 이루다 개발에..."
675,"박일평 LG전자 사장 ""뉴노멀 시대 선도 위해 경쟁자와 손잡을 수 있어야""",2021.01.13.,"CEO, 인공지능 스타트업 엘레멘트 AI(Element AI)의 장 프랑스와 가녜 CEO, 소프트웨어 기업 룩소프트(Luxoft)의 드미르티 로스치닌 CEO 등이 참가했다. 박... 이번 행사에서 LG전자는 인공지능, 로봇 공학, 소비자 권리, 윤리 등 다양한 분야의 전문가와 함께 만든 인터렉티브 콘텐츠 형식의 보고서인 'AIXExchange..."
676,"""악하지 말자"" 외치는 알파벳 노조, 700명 넘겼다",2021.01.13.,"수년간 구글 직원들은 사내 성폭력 방임, 소수자 차별, 기업윤리 문제 등을 놓고 사측을 공개 비판해왔다. 지난해는 구글이 직원들의 컴퓨터에 노조 준비 활동을 방해하는 엿보기 프로그램을 몰래 설치했다는 의혹이 제기됐고, 지난달 초엔 인공지능(AI) 전문가인 팀닛 게브루가 구글의 AI 기술의 젠더..."
677,"정부, 'K-뉴딜 글로벌화 전략' 발표…""그린·디지털 글로벌 시장 선점""",2021.01.13.,"인공지능 윤리기준과 법제 로드맵 등 국내 논의를 토대로 AI, 데이터 등 새롭게 부상하는 디지털 정책 아젠다에도 선제 대응한다. 이 밖에 글로벌 벤처펀드, 디지털미디어 콘텐츠 전문 펀드 등을 활용해 디지털 분야 해외진출 기업에 대한 투자가 총 2260억원 규모로 확대된다. 여기에는 디지털 수출기업..."
679,"카카오, 차별·증오발언 강경 대응 돌입",2021.01.13.,최근 인공지능(AI) 챗봇 '이루다' 사건으로 AI 윤리 논란이 뜨거운 상황에서 업계의 긍정적 선례로 작용할 것으로 기대된다. 카카오는 지난 13일 공식 브런치를 통해 약 1년 반의 준비기간을 거쳐 증오 발언 근절을 위한 카카오의 원칙을 내놨다. 카카오의 증오 발언 근절 원칙 수립 과정에는 카카오...
680,"[아침신문 솎아보기] 김정은 '핵증강' 선언에 조선일보 ""얼빠진 文정부""",2021.01.14.,"이용자들이 연애 상담 목적으로 넘긴 실제 메신저 대화를 토대로 인공지능을 학습시킨 이 서비스에는 윤리적 고민이 부족했다. 이날 종합일간지들은 차별과 혐오, 폭력을 재생산하지 않는 'AI윤리'와 개인정보 보호 강화 등을 일관되게 주문했다. 신문사별로 비슷한 진단을 내렸지만 이날 한국경제의 기사는..."
681,"[CES] [2021] LG전자, 미래기술의 완성은 '초협력'",2021.01.13.,"LG전자는 올해 CES에선 엘레멘트AI와 함께 이를 보다 세분화한 'AIX Exchange(인공지능 경험 익스체인지)'를 공개했다. 이는 인공지능, 로봇 공학, 소비자 권리, 윤리 등 다양한 분야의 전문가와 함께 만든 인터렉티브 콘텐츠 형식의 보고서로, 각 분야의 전문가들이 바라보는 인공지능의 미래와 인공지능 발전..."
682,“우리집 주소 어떻게 알았어?”…이루다 ‘개인정보유출 의혹’ 조사받는다,2021.01.13.,이와 관련 한국인공지능윤리협회는 이날 이루다 서비스 중단과 개선 후 재출시를 촉구하는 성명을 발표했다. 협회는 사용자 동의를 제대로 거치지 않고 이루다 서비스 학습에 쓰인 데이터를 수집한 점을 지적했다. 개인의 카카오톡 대화내용과 그 속에 담긴 개인정보가 AI 챗봇 학습용이라는 명확한 고지가...
683,"[일문일답] 과기정통부 ""해외 백신 도입 돼도 백신 개발 지원""",2021.01.13.,"과기정통부는 우리 기술로 신속진단키트·치료제·백신을 확보하고, 150종 인공지능 데이터 추가 구축 등 디지털 뉴딜을 가속화할 계획이다. 아울러 2050... (강도현 정보통신정책관) ""AI윤리를 확보하고 건전한 AI생태계를 만드는 건 굉장히 어려운 과정이다. 작년 1년간 논의를 거쳐 지난 12월 AI 국가윤리기준을..."
684,"[CES 2021] 'LG전자 CTO' 박일평 ""변화의 시대, 분야간 경계는 없다""",2021.01.13.,"(Element AI)와 함께 개발한 인공지능 발전 단계를 발표한 바 있다. 인공지능 발전 단계는 ▲1단계 효율화(Efficiency) ▲2단계 개인화(Personalization)... 이번 행사에서 LG전자는 인공지능, 로봇 공학, 소비자 권리, 윤리 등 다양한 분야의 전문가와 함께 만든 인터렉티브 콘텐츠 형식의 보고서인 'AIX Exchange..."
685,가시화되는 데이터 컨트롤타워··· 4차 산업혁명위원회가 맡는다,2021.01.13.,특히 인공지능(AI) 챗봇 서비스 ‘이루다’와 카카오의 ‘카카오맵’ 등 개인정보 유출 이슈가 부각된 상황에서 4차위가 어떤 역할을 할 것인지도... 한편 강 정보통신정책관은 이루다로 인해 부각된 ‘AI 윤리’에 대해 “AI 윤리를 확보하고 건전한 AI 생태계를 만들어 가는 과정은 굉장히 어렵다”며 “보다...
686,"[신년사]윤종규 KB금융 ""고객중심 1등 금융플랫폼 만들자""",2021.01.13.,"제공하고, 인공지능(AI)과 머신러닝 기술을 활용한 개인 맞춤형 상품과 서비스도 제공해야 한다""고 강조했다. 그룹의 핵심 경쟁력을 강화하면서... 금융인으로서의 확고한 윤리의식과 준법의식을 바탕으로 신의성실과 정직의 태도를 항상 견지하고, 철저한 내부통제 프로세스 정립을 통해 기본과 원칙에..."
687,"서울사이버대, K-MOOC 7개 과정 공개강좌 실시",2021.01.13.,"선정돼 다양한 콘텐츠를 선보이고자 노력하고 있다""며 ""언택트 시대를 넘어 다가온 온택트 시대의 사회적 교육수요를 만족시키는데 최선을 다할 것""이라고 말했다. 한편 인공지능(AI) 분야에 선정된 컴퓨터공학과 이성태 교수(서울여대 윤미선 교수 참여)의 '인공지능 윤리' 과목은 내달 중순 오픈할 예정이다."
688,막말 내뱉은 ‘이루다’… 인간의 혐오 그대로 배웠다,2021.01.13.,"한국인공지능윤리협회는 11일 성명을 내고 기업의 AI 윤리에 대한 필요성과 소비자 교육을 강조했다. 협회는 “초·중·고 청소년 시기부터 AI 개발 및 사용 윤리를 가르치고, 새로운 AI 윤리 이슈를 모든 시민에게 교육해야 한다”며 “AI는 인간의 편익과 행복을 위한 기술이지만, 잘못 개발·사용되면 위험성과..."
689,"AI '이루다' 서비스 중단···""차별·혐오 개선하겠다""",2021.01.04.,"스캐터랩 '이루다' (사진=스캐터랩) 최근 혐오 발언 및 개인정보 유출 등의 논란에 휩싸였던 인공지능(AI) 챗봇 '이루다'가 결국 서비스를 잠정 중단한다.... 스캐터랩은 ""앞으로 편향 대화 검출 모델은 모든 분이 사용하실 수 있게 공개할 계획""이라며 ""한국어 AI 대화 연구 및 AI 제품, AI 윤리 발전에 유용하게 쓰일..."
690,"과기정통부, 2020년 K-사이버 방역 등 디지털 뉴딜 주요 성과는...",2021.01.04.,"혁신 SW교육기관인 '이노베이션 아카데미(3기 850명)'를 운영하고, 지역 산업체 수요 기반으로 AI교육 등을 제공하는 'ICT 이노베이션스퀘어'를 전국 5대... 개선하고, 인공지능 윤리기준 마련 등 미래 준비를 위한 노력을 기울여왔다. 한편 인공지능 시대의 기술 역량을 갖추기 위한 정부의 적극적인 지원으로..."
696,[뉴스 큐레이터] 이루다 서비스 중단이 남긴 숙제,2021.01.12.,"인공지능(AI) 챗봇 ‘이루다’가 서비스를 잠정 중단했다. 논란은 크게 두 가지다. 성희롱과 소수자에 대한 혐오발언, 빅데이터 속 개인정보 유출 문제다.... 방송통신위원회도 ‘AI 윤리규범’ 등을 구체화해 관련 제도 개선을 추진할 계획이라고 1월14일 밝혔다. ‘이루다’의 혐오발언이 사회문제로 부상한 데..."
697,KISA 제6대 이원태 원장 취임 “보안 넘은 국민 안전으로 보안 패러다임 전환...,2021.01.12.,"이원태 원장은 한국인터넷윤리학회 및 한국인공지능법학회 부회장, 개인정보보호위원회 자문위원, 대통령직속 정책기획위원회 정책기획위원... (Network), 인공지능(AI) 등 국가 경쟁력을 결정짓는 핵심요소와 결합해 디지털 트랜스포메이션(Digital Transformation)이 일어나고 있습니다. 하지만 이러한 변화의..."
698,"구글, IT 대기업 첫 노조 결성…""임금투쟁 아닌 학대·차별 방지""",2021.01.14.,"평등과 윤리적 사업 관행을 촉진하기 위해 노조를 결성했다고 밝혔다. IT분야는 역사적으로 노조 활동이 미미하고 노동자들의 단체 행동이 드물었다. 하지만 최근 몇년간 구글 직원들은 회사를 상대로 싸워왔다. 알파벳의 직원 수천명은 구글의 성희롱 사례 처리 방식, 미군에 인공지능(AI)를 제공한 것 등을..."
699,'지배구조 투명성 강화' 나선 카카오,2021.01.14.,지난 2018년에는 국내 기업 중 최초로 인공지능(AI) 기술을 개발해 윤리에 관한 규범을 담은 '카카오 알고리즘 윤리 헌장'을 발표했다. 이는 최근 스타트업 스캐터랩이 개발한 AI 챗봇 '이루다'의 윤리 논란이 불거짐에 따라 그동안의 행보에 업계의 관심이 더욱 집중되고 있다. 이 외에도 카카오는 일상의 작은...
700,4차 재난지원금 놓고 '용쟁호투'…대선 주자들 '공방',2021.01.14.,"인공지능, AI가 우리 삶 속으로 스며들기 시작했습니다. 강지영 현장 반장의 이런 푸념에도 척척 답변을 내놓을 정도입니다. ▶JTBC '차이나는 클라스... [이수영 /KAIST 전기전자공학부 명예교수 (JTBC '뉴스룸' / 지난 8일) : 저희가 AI에 대해서 윤리를 이야기하는 이유는 AI는 스스로 배울 수가 있게 된다는..."
703,"KISA 원장에 이원태 KISDI 연구위원 내정…""낙하산 없다""",2021.01.13.,"또 사이버커뮤니케이션학회 부회장, 한국인터넷윤리학회 부회장, 한국인공지능법학회 부회장, 개인정보보호위원회 제도혁신자문단 자문위원 등을... 그러나 이 내정자가 보안은 물론 AI와 인터넷윤리 등 다양한 분야의 정책연구 전문성을 인정받아 낙점받은 것으로 전해졌다. 정부 고위 관계자는 ""과거..."
704,"이원태 KISA 원장 ""4차 산업혁명 완성하는 KISA 만들 것""",2021.01.13.,"하며 인공지능(AI) 기술을 적극 도입해 대응체계도 더욱 고도화해야 한다""고 설명했다. 또 ""21세기 원유라 불리는 데이터가 새로운 가치를 창출할 수... 이원태 원장은 한국인터넷윤리학회 및 한국인공지능법학회 부회장, 개인정보보호위원회 자문위원, 대통령 직속 정책기획위원회 정책기획위원..."
705,[하주원의 밑줄긋기] AI 챗봇 '이루다'가 남긴 과제,2021.01.13.,"인공지능(AI) 챗봇 이루다가 성희롱, 소수자 혐오·인종차별적 발언으로 논란이 되면서 서비스를 잠정 중단했다. '블랙핑크를 좋아하는 스무 살 여자... 그러나 여성 혐오, 욕설로 사회적 윤리 이슈가 발생했다. 지하철 임산부석, 여성과 장애인의 인권에 따른 부적절한 언사로 사회적 파장을 더 키웠다. 개발사..."
706,"대한민국 발명품 [가명정보], 그것이 문제로다",2021.01.13.,"인공지능 채팅봇 [이루다] (출처: 스캐터랩) [이루다] 논란은 크게 두 가지다. 1) 첫 번째는 AI의 윤리성 문제다. 이는 AI를 차별과 혐오의 도구로 학습하는 이른바 [AI의 노예화]를 어떻게 방지할 것인지에 관한 기술적 차원의 문제이고, 2) 두 번째는 개인정보의 불법 취득과 비식별 처리된 개인정보의 불완전한..."
707,"[뉴있저] ""개인정보 유출도?""...AI 챗봇 잇단 '논란'",2021.01.05.,"AI 챗봇 '이루다' 이야기를 좀 더 해보겠습니다. 인터넷 채팅을 주고받을 수 있는 인공지능 가상 인물로, 보시는 것처럼 나이는 20살, 여성으로 설정돼... 출시 한 달도 되지 않아 잇단 논란에 휘말린 AI 챗봇 이루다. AI의 편향성, 개인정보 유출과 악용 등 AI를 둘러싼 다양한 윤리 문제를 우리 사회에 던지고..."
