Unnamed: 0,제목,날짜,본문
874,미성년 성착취물 논란 '알페스' 현행법으로 처벌 가능할까?,2021.01.13.,"알페스나 이전에 논란이 됐던 인공지능(AI) 챗봇 '이루다' 성희롱 논란, 여성 연예인을 대상으로 한 웹소설·웹툰·딥페이크(이미지 합성 영상) 등은 표현 형태나 방법은 달라도 남녀갈등과 표현의 자유 수위와 같은 공통의 화두를 안고 있기 때문이다. 문학평론가인 김종회 전 경희대 교수는 ""법규상 따져봐야 할..."
875,불붙은 알페스·딥페이크…남녀 갈등이어선 안되는 이유 [연계소문],2021.01.17.,"인공지능(AI) 챗봇 '이루다'에 대한 성 착취 논란이 일기 시작하더니 이내 알페스가 등장했다. 이어 딥페이크가 꼬리를 물었고, 급기야 n번방 사건까지 논의의 장에 끼어들었다. 긴 논쟁을 따라가다 보면 어느새 문제의 본질은 희석되고 둘로 쪼개져 싸우는 모습만 남는다. 건전한 논의는 어디로 가고, 왜 또..."
876,공공기관 개인정보 실태점검 추진,2021.01.17.,인공지능(AI) 챗봇 '이루다'가 서비스를 잠정 중단했지만 이루다 개발에 쓰인 카카오톡 대화 데이터가 위법하게 수집됐다는 문제 제기가 계속되는 가운데 13일 정부서울청사에서 김진해 개인정보보호위원회 대변인이 관계부처와 합동으로 주요 공공기관에 대한 개인정보 실태점검을 추진키로 한다고...
877,핀테크 투자하다 손실나도 면책 '핀테크 육성지원법' 만든다,2021.01.17.,또 AI(인공지능)을 접목한 금융서비스를 이용자가 안전하게 이용할 수 있도록 금융회사 등이 지켜야할 '금융분야 AI 운영 가이드라인'을 2분기중 마련한다. 금융서비스에서는 '이루다' 같은 피해가 발생하지 않도록 하기 위해서다. 이밖에 핀테크 기업의 성장단계별로 충분한 자금이 지원되도록 정책금융 지원을...
878,"인공지능윤리협회 ""이루다, AI 윤리 어겼다… 서비스 중단해야""",2021.01.17.,"인공지능(AI) 챗봇 '이루다'가 동성애·장애인 혐오 및 성차별을 학습했다는 논란이 뜨거운 가운데 학계에서 ""이루다 서비스를 중단하라""는 첫 성명이 나왔다. 한국인공지능윤리협회는 11일 성명서를 내고 ""AI 챗봇으로 인해 AI의 편향성, 개인정보 유출, 악용 등 AI 윤리 문제가 논란이 됐다""며 ""AI 서비스를..."
879,"카카오 ""차별·증오발언 강경 대응하겠다""",2021.01.13.,"인공지능(AI) 챗봇 '이루다' 논란으로 디지털 윤리에 대한 관심이 뜨거운 가운데, 카카오가 디지털 공간에서의 차별·증오 발언을 근절하기 위한 원칙을 발표했다. 카카오는 13일 공식 브런치에서 '증오발언 근절을 위한 카카오의 원칙' 4가지를 발표하며 카카오 플랫폼 내 온라인 차별·증오 발언에 강경..."
880,"[신경제 리더가 뛴다]카카오 김범수, '위대한 기업'으로 발걸음 뗐다",2021.01.13.,또 인공지능(AI) 챗봇 '이루다'의 증오·혐오 발언 등으로 사회적 논란이 증폭되는 가운데 카카오는 지난 14일에는 디지털 공간에서 모든 차별과 증오발언을 근절하기 위한 원칙을 발표했다. 증오발언 근절을 위해 기업이 원칙을 제정해 이를 적용한 것은 국내에서는 카카오가 처음이다. 또한 김 의장이...
881,[연합뉴스 이 시각 헤드라인] - 10:00,2021.01.13.,"전문보기: http://yna.kr/dnR5nKyDAL6 ■ ""개인정보 규제 강화되나""…이루다, 법 개정에도 영향 미칠 듯 인공지능(AI) 챗봇 이루다가 혐오 및 개인정보 유출 논란 끝에 딥러닝 모델을 폐기하면서 사실상 서비스를 종료했다. 개인정보 유출 피해자들이 집단소송 절차에 돌입한 가운데, 업계에서는 정부가 2차..."
882,"알페스가 ""제2의 n번방"" ""성착취물""이라니 [이슈있슈 SNS]",2021.01.13.,황 평론가는 “인공지능(AI) 챗봇 ‘이루다’에 대한 성착취 논란이 일어난 뒤 남초 커뮤니티를 중심으로 ‘여자들은 팬픽 하는데’라는 말이 터져나왔다”며 “보복적 담론으로 배출된 것”이라고 했습니다. 황 평론가는 “팬들이 엮는 사람들을 기획사가 눈여겨 보고 (짝으로) 내세우기도 하는 등...
883,"[일문일답]스캐터랩 ""숫자·영문·실명 지웠다…직원 돌려본 카톡 내용 없어""",2021.01.13.,"성희롱, 동성애 혐오, 개인정보 유출 논란에 휩싸였던 인공지능(AI) 챗봇 `이루다` 서비스가 12일 오전부터 순차적으로 중단돼 오후 6시부터는 전면 중단된다. 개발 업체인 스캐터랩은 현재 제기되고 있는 문제점들과 기존에 계획중이던 개선사항이 완비될까지 서비스 운영을 중단하겠다는 방침이다. 김종윤..."
884,'처벌대상' vs. '취향존중'... 靑청원 게시판서 불붙은 '알페스' 논쟁,2021.01.13.,인공지능(AI) 챗봇 '이루다'가 성희롱·성적 도구화 됐다는 논란 끝에 20일 만에 서비스를 중단한 가운데 이번에는 아이돌 팬덤 문화인 '알페스(RPS·Real Person Slash)'가 '남성 아이돌의 성적 도구화'라는 목소리가 커지고 있다. 팬들이 자신이 좋아하는 연예인이나 아이돌을 주인공 삼아 만든 팬픽션인 알페스는...
888,2월부터 출입명부에 전화번호 대신 개인안심번호 적는다,2021.01.13.,개인정보위는 인공지능(AI)과 자율주행차 등 신기술과 관련한 개인정보 보호 수칙도 마련한다. 최근 AI 챗봇 ‘이루다’ 논란으로 불거진 개인정보 침해 및 불법 활용에 대한 국민 불안감을 해소하기 위해서다. 웹사이트의 투명한 개인정보 활용을 견인하기 위한 차원에서 ‘신호등 표시’ 제도를 새롭게...
889,K팝 아이돌 ‘성적 대상화’…‘알페스=제2 n번방’ 논란,2021.01.26.,최근 알페스가 수면위로 올라온 것도 인공지능(AI) 챗봇 ‘이루다’의 성희롱 논란이 확산되면서다. 남초 커뮤니티에 게시된 ‘이루다를 성착취하는 법’ 등의 게시물이 비판받자 “알페스가 더 문제”라는 글이 등장하며 일종의 ‘맞불 전략’으로 쓰이기 시작한 것이다. 지난해 n번방 사태 때에도 같은...
890,김범수의 'AI 윤리' 해법은…국내 첫 증오발언 근절원칙,2021.01.26.,"이른바 '이루다 사건'으로 '디지털·인공지능(AI) 윤리' 논쟁이 뜨거운 상황에서 업계 선례로 작용할 전망이다. 카카오는 ""온라인 증오 발언이 사회적 문제로 부상함에 따라 그 대응책을 마련할 필요성에 공감대가 넓어지고 있다""며 ""카카오 역시 사회 구성원으로서 디지털 공간을 건강하게 만들기 위한 원칙을..."
891,팬덤 서브 컬처 ‘알페스’는 왜 갑자기 디지털 성범죄로 몰렸을까,2021.01.26.,청와대 국민청원 ‘알페스 이용자를 처벌해주세요’는 누구로부터 시작됐나알페스 문화는 최근 개인 정보 불법 유포 및 혐오 표현 학습 문제로 서비스를 중단한 인공지능(AI) 챗봇 이루다를 이용하던 일부 남성 유저들 사이에서 그 문제가 제기됐다. 이후 래퍼 손심바가 자신이 등장하는 ‘팬픽션’을 읽고...
892,“동성애 싫어”…혐오 발언에도 미적지근한 제주도의회,2021.01.19.,"성 소수자 등 사회적 약자에 대한 혐오 발언으로 논란이 인 인공지능(AI) 챗봇 '이루다' 서비스가 잠정 중단된 가운데, 한 광역의회 의원이 공개 석상에서 성 소수자 혐오 발언을 해 파장이 커지고 있습니다. ""저는 동성애, 동성애자 싫어합니다. 그러나 저는 그분들을 이해하기 위해서 많은 노력을 하고 있습니다...."
893,"김범수 카카오 의장, '기업의 사회적 책임' 전면에…ESG위원회 신설",2021.01.19.,"최근 인공지능(AI) 챗봇 '이루다'로 큰 논란이 일기도 했던 AI 기술개발과 관련해선 2018년1월에 AI 기술 개발 및 윤리에 관한 규범을 담은 '카카오 알고리즘 윤리 헌장'을 발표해 논란을 사전에 차단한 바 있다. 카카오 측은 ""기업의 사회적 책임을 다하기 위해 Δ일상의 작은 성취를 통해 세상을 긍정적으로..."
894,삼성·SK SI계열사 뛰어든 가명정보사업 '기대반 걱정반',2021.01.13.,아직까지는 사업모델도 불명확한 데다 인공지능(AI) 챗봇 '이루다'의 개인정보 유출 논란으로 가명정보사업에 대한 시선도 곱지만은 않아 기대반 걱정반이다. ◆가명정보사업 본격화...수익모델은 어떻게? [서울=뉴스핌] 나은경 기자 = 가명정보 결합절차 [자료=과기정통부] 2021.01.22 nanana@newspim.com 23일...
895,"카카오 ""차별·증오발언 강경 대응""…네 가지 원칙 발표",2021.01.13.,"인공지능(AI) 챗봇 '이루다'가 차별·혐오 발언으로 논란을 빚으며 서비스가 잠정 중단된 가운데 카카오가 증오발언 근절을 위한 원칙을 13일 발표했다. 카카오는 이날 브런치에서 '증오발언 근절을 위한 카카오의 원칙'이란 제목의 글을 통해 ""온라인 증오발언이 사회적 문제로 부상함에 따라 그 대응책을 마련할..."
896,'코로나19 수기명부' 전화번호 필요없다…'개인 안심번호' 도입,2021.01.13.,"◆AI 개인정보보호 수칙 3월 발표 인공지능(AI) 서비스 개발·운영 단계에서 활용할 수 있는 'AI 환경의 개인정보보호 수칙(가칭)'도 오는 3월 마련될... 최근 AI 챗봇 서비스 '이루다'가 개인정보 처리 문제로 한바탕 논란이 된 바 있다. 최영진 개인정보위 부위원장은 ""기존에 발표된 개인정보보호 관련 각종 가이드..."
901,< What >“사회적 가치 훼손하는 알고리즘”… 앱 이용자들 법적 대응 움직임,2021.01.17.,"- 시민단체 반발 확산 “개발사, 개인정보보호법 위반” 불법땐 5000만원이하 과태료 인공지능(AI) 챗봇 ‘이루다’의 성희롱, 성 소수자 혐오 논란에 이어 개인정보 유출 의혹까지 불거지면서 시민사회단체들은 개발사인 스캐터랩이 개인정보보호법을 위반했다며 처벌을 요구하고 있다. 이용자들 사이에서 법적..."
902,"[오코노미] 기업, 알고리즘에 어디까지 책임져야할까?…넷플릭스 ‘소셜 딜레...",2021.01.17.,"사용자의 제대로 된 동의 없이 데이터를 수집하고, 데이터 속 개인정보를 소홀히 관리해 일주일 만에 서비스를 중단한 인공지능(AI) 이루다 사례도 있다. '소셜 딜레마'는 소셜 미디어의 알고리즘이 특히 어린 청소년의 정신 건강을 위협한다며, 미래 세대를 보호하기 위해서라도 알고리즘을 규제해야 한다..."
903,"[1일IT템] '시리'에게 ""흑인 어떻게 생각해?"" 물어보니",2021.01.17.,"지난 11일 서비스 중단된 인공지능(AI) 챗봇 ‘이루다’는 사용자가 성적 대화를 유도하거나 차별·혐오 발언을 유도해 논란이 됐다. 최근까지 사용자가 쓰고 있는 AI비서 빅스비, 시리, 누구등 은 차별 유도 발언에 대해 어떻게 대응하는지 직접 테스트해봤다. ■인종 언급에는 “언행 더 중요”, 성별은 “0과..."
904,"카카오 ""혐오·증오 발언 강경 대처""…4가지 원칙 발표",2021.01.14.,"최근 인공지능(AI) 챗봇 '이루다 사건'으로 디지털·AI 윤리 논쟁이 뜨거운 상황에서 업계 선례로 작용할 전망이다. 카카오는 지난 13일 공식 브런치를 통해 ""1년여 간 고민한 결과로 증오발전 근절을 위한 카카오의 원칙을 마련했다""고 발표했다. 카카오가 공개한 온라인 증오발언(hate speech) 근절 원칙은 세부적으로..."
905,"카카오 ""차별·증오 발언 강경 대응""",2021.01.13.,"최근 챗봇 인공지능(AI) '이루다' 서비스가 혐오 발언과 성희롱 등으로 서비스가 중단된 상황에서 카카오가 선제적으로 대책 수립에 나선 것으로 풀이된다. 카카오는 13일 공식 브런치를 통해 '증오 발언 근절을 위한 카카오의 원칙'을 내놨다. 카카오는 ""온라인 증오 발언이 사회적 문제로 부상함에 따라 그..."
909,내달부터 출입명부 전화번호 대신 '개인안심번호' 적는다,2021.01.14.,━ '제2의 이루다' 없도록…AI 등 신기술 개인정보 보호수칙도 ━ 개인정보위는 올해 AI(인공지능)와 자율주행차 등 신기술 환경에서 필요한 개인정보보호 수칙도 새로 마련할 방침이다. 오프라인 시대에 만들어져 최근 현실과 괴리가 있는 개인정보 보호 체계를 전반적으로 손보는 등 올해 개인정보보호법을...
910,'제2의 n번방 사태?' 커지는 '알페스' 논란…팬심인가 성착취인가,2021.01.14.,최근 인공지능(AI) 챗봇 '이루다'를 대상으로 한 성희롱이 논란이 되는 가운데 남성 아이돌 등을 소재로 허구의 동성애 관계 등 창작물을 만드는 '알페스'가 또 다른 논란거리로 등장했습니다. 청와대 국민청원 게시판에 올라온 '알페스 이용자 처벌' 청원은 남성 이용자가 많은 '남초' 커뮤니티를 중심으로...
911,'알페스' 청원 숫자에 환호하는 남성들… 기본권보다 중요한 기분권?,2021.01.14.,"아이돌 등 실존 인물 소재로 팬픽·그림 2차 창작하는 팬덤 하위 문화 '알페스' 'AI 이루다' 성희롱 논란 이후 중단되자 '알페스=성범죄'라며 ""공론화""한 남성들 청원 '좌표' 찍고 여초 반응 퍼나르며 조소 인공지능(AI) 챗봇 '이루다'가 불러온 '알페스(RPS·Real Person Slash)' 논란이 정쟁화하고 있다는 비판이 커지고..."
912,"코로나19 출입명부, 2월부터 휴대전화번호 대신 안심번호로",2021.01.17.,"제2의 ‘이루다’ 사태를 방지하기 위해 인공지능(AI)과 스타트업 관련 정보보안도 강화한다. 개인정보보호위원회는 2021년 업무계획을 발표하며 이 같이 밝혔다. 개인정보 전송요구권 및 자동화된 의사결정에 대한 대응권 등을 골자로 하는 제2차 개인정보보호법 전면 개정도 추진한다. 먼저, 수기명부에..."
913,"개인정보위, 공공기관 개인정보 실태 점검 나선다",2021.01.14.,"최근 인공지능(AI) 챗봇 ‘이루다’ 개발 과정에서의 개인정보 유출 논란 등으로 대중의 경각심이 높아진 가운데, 개인정보보호위원회가 주요 공공기관에 대한 개인정보 실태 점검을 추진한다. 국민의 민감한 개인정보를 대규모로 처리하는 공공부문에서의 정보 유출·오남용으로 인한 피해를 사전 방지하기..."
